"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1990",2088.9,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1991",2200.9,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1992",2295.8,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1993",2500.7,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1994",2599.5,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1995",2900.3,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1996",2872,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1997",2925.7,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1998",3020.7,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","1999",2920.9,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2000",3099.7,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2001",3256,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2002",3511.7,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2003",4068.1,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2004",4741.8,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2005",5406.5,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2006",5960.4,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2007",6471.2,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2008",6667.1,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2009",7128.4,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2010",7791.6,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2011",8566,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2012",8814.5,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2013",9190.7,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2014",9125.1,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2015",9102.7,
"CHN","AIREMISSION","CO2","MLN_TONNE","A","2016",9056.8,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1971",0.9,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1972",1,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1973",1,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1974",1,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1975",1.1,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1976",1.2,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1977",1.3,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1978",1.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1979",1.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1980",1.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1981",1.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1982",1.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1983",1.5,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1984",1.6,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1985",1.5,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1986",1.6,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1987",1.7,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1988",1.8,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1989",1.8,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1990",1.8,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1991",1.9,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1992",2,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1993",2.1,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1994",2.2,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1995",2.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1996",2.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1997",2.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1998",2.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1999",2.3,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2000",2.5,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2001",2.6,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2002",2.7,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2003",3.2,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2004",3.7,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2005",4.1,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2006",4.5,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2007",4.9,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2008",5,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2009",5.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2010",5.8,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2011",6.4,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2012",6.5,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2013",6.8,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2014",6.7,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2015",6.6,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2016",6.6,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"COL","AIREMISSION","CO2","MLN_TONNE","A","1971",26.7,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1972",27.3,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1973",28.7,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1974",30.8,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1975",28.3,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1976",30,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1977",31,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1978",33,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1979",33.4,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1980",34.8,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1981",34.9,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1982",35.5,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1983",37.4,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1984",37.8,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1985",39.5,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1986",40.2,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1987",42.6,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1988",43.1,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1989",44.8,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1990",45.8,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1991",47.5,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1992",49.5,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1993",52.1,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1994",52.2,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1995",54.5,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1996",54.4,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1997",58.9,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1998",59.4,
"COL","AIREMISSION","CO2","MLN_TONNE","A","1999",52,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2000",54.2,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2001",54.6,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2002",52.5,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2003",51.9,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2004",52,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2005",53.6,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2006",53.7,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2007",54.8,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2008",55.6,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2009",59,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2010",60.2,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2011",65.4,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2012",65.2,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2013",75.4,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2014",78.6,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2015",78.3,
"COL","AIREMISSION","CO2","MLN_TONNE","A","2016",85.9,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1971",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1972",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1973",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1974",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1975",1.1,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1976",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1977",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1978",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1979",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1980",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1981",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1982",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1983",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1984",1.2,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1985",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1986",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1987",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1988",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1989",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1990",1.3,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1991",1.4,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1992",1.4,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1993",1.4,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1994",1.4,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1995",1.5,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1996",1.4,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1997",1.5,
